IsMonthToMonth,tenure,AvgChargePerMonth,OnlineSecurity_No,Contract_Two year,TechSupport_No,IsLongTerm,TenureGroup_0-1yr,TotalCharges,InternetService_Fiber optic,MonthlyCharges,TenureGroup_4-6yr,OnlineBackup_No,PaymentMethod_Electronic check,DeviceProtection_No,InternetService_No,Contract_One year,HighMonthlyCharges,PaperlessBilling_No,PartnerAndDependents,HasTechSupport,InternetService_DSL,HasOnlineSecurity,Dependents_No,Partner_No,TotalServices,SeniorCitizen,StreamingTV_Yes,HasStreaming,StreamingTV_No
1.0,24.0,-0.025615685620587962,1.0,0.0,0.0,0.0,0.0,-0.6403921405146991,0.0,-1.0140847800203006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,-1.005779833710855,0.0,1.0,0.0,0.0,1.0,-1.005779833710855,0.0,-1.3098846460498703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,60.0,-0.005602909541816058,0.0,1.0,0.0,1.0,0.0,-0.3417774820507795,0.0,-1.3215172250510334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,41.0,0.008518146516753752,0.0,0.0,0.0,1.0,0.0,0.3577621537036576,0.0,0.328647196113927,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0
1.0,3.0,-0.2256688464076879,1.0,0.0,1.0,0.0,1.0,-0.9026753856307516,1.0,0.5513279941361872,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
0.0,72.0,0.03287577680178495,1.0,1.0,0.0,1.0,0.0,2.3999317065303014,1.0,1.4503601712260603,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0
0.0,47.0,0.027537771006523923,0.0,0.0,0.0,1.0,0.0,1.3218130083131483,1.0,1.5317882242341998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0
1.0,21.0,-0.014218810156534872,1.0,0.0,1.0,0.0,0.0,-0.3128138234437672,1.0,0.3502505571160864,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,41.0,0.017971540983580274,1.0,0.0,1.0,1.0,0.0,0.7548047213103716,1.0,1.1063681921916724,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
1.0,6.0,-0.11467505648839124,1.0,0.0,1.0,0.0,1.0,-0.8027253954187387,1.0,0.6011819041411709,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
1.0,17.0,-0.04642676441328934,0.0,0.0,0.0,0.0,0.0,-0.8356817594392082,0.0,-1.451137391063991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,72.0,-0.004949010507582474,0.0,1.0,0.0,1.0,0.0,-0.3612777670535206,0.0,-1.4843733310673135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,13.0,-0.050707179238738756,0.0,0.0,1.0,0.0,0.0,-0.7099005093423426,0.0,-0.4208232509609946,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
0.0,72.0,0.015260188965753424,0.0,1.0,0.0,1.0,0.0,1.1139937945,0.0,-0.0003886099189655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
1.0,15.0,-0.02040289847680883,1.0,0.0,0.0,0.0,0.0,-0.3264463756289413,1.0,1.285842268209614,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0
1.0,3.0,-0.23887676003369604,1.0,0.0,1.0,0.0,1.0,-0.9555070401347842,0.0,-0.9958050130184734,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1.0,46.0,0.011907862051220798,1.0,0.0,1.0,1.0,0.0,0.5596695164073775,1.0,0.3336325871144251,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
0.0,72.0,-0.0033589389200844384,0.0,1.0,0.0,1.0,0.0,-0.245202541166164,0.0,-1.3697093380558512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,15.0,-0.03716509199090138,1.0,0.0,1.0,0.0,0.0,-0.5946414718544221,0.0,-0.2862176939475387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
1.0,64.0,0.03172217650123196,1.0,0.0,0.0,1.0,0.0,2.0619414725800778,1.0,1.541759006235197,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0
0.0,67.0,0.021530801464208518,0.0,0.0,1.0,1.0,0.0,1.464094499566179,1.0,0.6659919871476498,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4983788215125989,0.0,0.0,0.0,0.0,1.0,-0.9967576430251978,0.0,-1.4727407520661506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,51.0,0.01375740437561935,1.0,1.0,0.0,1.0,0.0,0.7153850275322062,0.0,0.3469269631157543,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0
0.0,51.0,0.006764230901241842,0.0,0.0,0.0,1.0,0.0,0.3517400068645758,0.0,-0.1532739339342488,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0
1.0,5.0,-0.1515267957557297,0.0,0.0,0.0,0.0,1.0,-0.9091607745343782,0.0,-0.7149613199903985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0
0.0,4.0,-0.1908366982757884,0.0,1.0,0.0,0.0,1.0,-0.954183491378942,0.0,-1.3115464430500368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,35.0,0.002578661418775578,0.0,1.0,0.0,1.0,0.0,0.0928318110759208,0.0,0.1458495260956535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
0.0,71.0,-0.0033504429847033,0.0,1.0,0.0,1.0,0.0,-0.2412318948986376,0.0,-1.3464441800535252,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,13.0,-0.03941762348206138,1.0,0.0,1.0,0.0,0.0,-0.5518467287488593,1.0,0.5696077611380149,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
1.0,3.0,-0.2441709550570646,0.0,0.0,0.0,0.0,1.0,-0.9766838202282584,0.0,-1.481049737066981,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,30.0,-0.023371085933821537,0.0,1.0,0.0,1.0,0.0,-0.7245036639484677,0.0,-1.519271068070802,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,20.0,-0.01714803011043778,1.0,0.0,1.0,0.0,0.0,-0.3601086323191933,1.0,0.2954112561106046,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
0.0,64.0,0.021463994900503602,0.0,1.0,0.0,1.0,0.0,1.395159668532734,0.0,0.719169491152966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0
0.0,59.0,-0.008984574720916377,0.0,1.0,0.0,1.0,0.0,-0.5390744832549826,0.0,-1.5408744290729617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4905809134260955,0.0,0.0,1.0,0.0,1.0,-0.981161826852191,0.0,-0.2978502729487016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
0.0,57.0,0.025450288518938147,0.0,1.0,0.0,1.0,0.0,1.4761167340984125,1.0,0.963453650177386,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0
0.0,66.0,0.007143315747940982,1.0,1.0,0.0,1.0,0.0,0.4786021551120458,0.0,-0.4723389579661445,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
0.0,25.0,-0.022214990463461124,0.0,0.0,1.0,1.0,0.0,-0.5775897520499892,0.0,-0.801374763999037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
1.0,10.0,-0.08119708124860171,1.0,0.0,1.0,0.0,1.0,-0.8931678937346188,0.0,-1.1719554950360824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,4.0,-0.19431763150365325,0.0,0.0,0.0,0.0,1.0,-0.9715881575182662,0.0,-1.4760643460664828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,72.0,0.02535088841868422,0.0,1.0,0.0,1.0,0.0,1.850614854563948,0.0,0.9052907551715716,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0
0.0,71.0,0.035152877106257446,0.0,1.0,0.0,1.0,0.0,2.531007151650536,1.0,1.6713791722481544,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0
0.0,41.0,-0.015470649465124945,0.0,0.0,0.0,1.0,0.0,-0.6497672775352477,0.0,-1.4960059100684764,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,9.0,-0.09186903255764416,0.0,1.0,0.0,0.0,1.0,-0.9186903255764416,0.0,-1.5009913010689746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4916618115766999,1.0,0.0,1.0,0.0,1.0,-0.9833236231533998,0.0,-0.4607063789649817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4866543854504305,0.0,0.0,1.0,0.0,1.0,-0.973308770900861,1.0,0.2937494591104381,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
0.0,65.0,0.03380942258735856,0.0,1.0,0.0,1.0,0.0,2.2314218907656653,1.0,1.48027251722905,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0
1.0,4.0,-0.17132317778548897,1.0,0.0,1.0,0.0,1.0,-0.8566158889274449,1.0,0.3519123541162524,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4864889418559502,1.0,0.0,1.0,0.0,1.0,-0.9729778837119004,1.0,0.3186764141129299,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,1.0,-0.4934265432511562,1.0,0.0,1.0,0.0,1.0,-0.9868530865023124,0.0,-0.7265938989915613,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,7.0,-0.11712492708736558,0.0,0.0,0.0,0.0,1.0,-0.9369994166989246,0.0,-1.4660935640654862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,5.0,-0.16081001966823366,0.0,0.0,0.0,0.0,1.0,-0.964860118009402,0.0,-1.4760643460664828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,12.0,-0.053735546794920125,1.0,0.0,1.0,0.0,1.0,-0.6985621083339616,0.0,-0.3693075439558449,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
0.0,55.0,0.02544337892517016,1.0,0.0,1.0,1.0,0.0,1.424829219809529,1.0,1.1711782751981514,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0
0.0,54.0,0.0014504144851808164,0.0,1.0,0.0,1.0,0.0,0.0797727966849449,0.0,-0.6501512369839195,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0
1.0,2.0,-0.3126419669426713,1.0,0.0,1.0,0.0,1.0,-0.937925900828014,1.0,0.1508349170961516,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,23.0,-0.03406454756184044,0.0,1.0,0.0,0.0,0.0,-0.8175491414841707,0.0,-1.5009913010689746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,15.0,-0.022848706281875474,1.0,0.0,0.0,0.0,0.0,-0.3655793005100076,1.0,1.0282637331838649,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0
1.0,2.0,-0.3183920509819412,1.0,0.0,1.0,0.0,1.0,-0.9551761529458236,0.0,-0.5039131009693008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,56.0,0.025552352530176965,1.0,0.0,1.0,1.0,0.0,1.456484094220087,1.0,1.1246479591934997,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
1.0,65.0,0.030984514990293456,0.0,0.0,1.0,1.0,0.0,2.044977989359368,1.0,1.3390197722149295,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0
0.0,28.0,0.007433410311529286,1.0,0.0,0.0,1.0,0.0,0.2155688990343493,1.0,0.935203101174562,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4973310120808906,1.0,0.0,1.0,0.0,1.0,-0.9946620241617812,0.0,-1.3148700370503688,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,8.0,-0.09553739158148083,0.0,0.0,1.0,0.0,1.0,-0.8598365242333275,0.0,-0.8728320350061801,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
0.0,23.0,-0.010850972994097867,0.0,0.0,0.0,0.0,0.0,-0.2604233518583488,0.0,0.1325551500943243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0
1.0,17.0,-0.028640965252606836,0.0,0.0,1.0,0.0,0.0,-0.515537374546923,0.0,0.0328473300843569,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0
0.0,30.0,-0.0033442277701540937,0.0,0.0,0.0,1.0,0.0,-0.1036710608747769,0.0,0.1873944510998066,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
0.0,67.0,0.031352636189853796,0.0,0.0,1.0,1.0,0.0,2.1319792609100583,1.0,1.3572995392167568,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0
1.0,1.0,-0.4850109790785931,1.0,0.0,1.0,0.0,1.0,-0.9700219581571862,1.0,0.5413572121351905,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
1.0,16.0,-0.03813726076763247,1.0,0.0,0.0,0.0,0.0,-0.648333433049752,0.0,-0.4922805219681379,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
1.0,1.0,-0.4985111763881831,0.0,0.0,0.0,0.0,1.0,-0.9970223527763662,0.0,-1.4926823160681442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,59.0,0.028475163941306048,0.0,0.0,0.0,1.0,0.0,1.7085098364783629,1.0,1.4038298552214086,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0
1.0,20.0,-0.0069062837854687665,1.0,0.0,1.0,0.0,0.0,-0.1450319594948441,1.0,0.8654076271675846,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0
1.0,13.0,-0.04272807102494752,0.0,0.0,1.0,0.0,0.0,-0.5981929943492653,0.0,0.2389101581049563,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0
1.0,28.0,0.005260964767457348,1.0,0.0,1.0,1.0,0.0,0.1525679782562631,1.0,0.8371570781647607,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0
0.0,53.0,0.02110133533425855,1.0,0.0,0.0,1.0,0.0,1.1394721080499617,1.0,0.8770402061687477,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0
1.0,7.0,-0.11813413301369523,0.0,0.0,0.0,0.0,1.0,-0.9450730641095618,0.0,-1.4876969250676455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,40.0,-0.013504870658708253,0.0,1.0,0.0,1.0,0.0,-0.5536996970070384,0.0,-1.328164413051698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,68.0,-0.004992939364437488,0.0,1.0,0.0,1.0,0.0,-0.3445128161461867,0.0,-1.3497677740538576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4873051302553862,1.0,0.0,1.0,0.0,1.0,-0.9746102605107724,1.0,0.1957034361006372,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,62.0,0.030979204146324237,1.0,0.0,0.0,1.0,0.0,1.951689861218427,1.0,1.3722557122182522,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0
0.0,28.0,0.003102211107066531,1.0,0.0,0.0,1.0,0.0,0.0899641221049294,1.0,0.8803638001690798,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0
1.0,62.0,0.023379653300610485,0.0,0.0,1.0,1.0,0.0,1.4729181579384605,1.0,0.8089065291619363,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0
1.0,21.0,-0.025963299987731156,1.0,0.0,1.0,0.0,0.0,-0.5711925997300854,0.0,-0.6351950639824246,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,41.0,0.018240452476830742,1.0,0.0,0.0,1.0,0.0,0.7660990040268911,1.0,1.2077378092018058,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0
1.0,6.0,-0.11986840970179091,1.0,0.0,1.0,0.0,1.0,-0.8390788679125364,1.0,0.1674528870978128,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,49.0,0.020007783859137644,1.0,0.0,1.0,1.0,0.0,1.0003891929568822,1.0,0.8404806721650927,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0
0.0,67.0,0.03245202509513543,0.0,0.0,0.0,1.0,0.0,2.2067377064692093,1.0,1.4835961112293827,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0
0.0,45.0,0.021140485091491586,0.0,0.0,1.0,1.0,0.0,0.972462314208613,1.0,1.181149057199148,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
0.0,59.0,-0.0079930161113313,0.0,1.0,0.0,1.0,0.0,-0.479580966679878,0.0,-1.5109620830699717,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4826616800369734,1.0,0.0,0.0,0.0,1.0,-0.9653233600739468,1.0,0.895319973170575,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0
0.0,72.0,0.03177584130606225,0.0,0.0,0.0,1.0,0.0,2.3196364153425444,1.0,1.3340343812144315,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0
0.0,67.0,-0.005630495160583504,0.0,1.0,0.0,1.0,0.0,-0.3828736709196783,0.0,-1.461108173064988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,44.0,-0.014701041365827616,0.0,0.0,0.0,1.0,0.0,-0.6615468614622427,0.0,-1.5009913010689746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,-0.4931838926459184,1.0,0.0,1.0,0.0,1.0,-0.9863677852918368,0.0,-0.6900343649879066,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,71.0,0.03212188917997356,1.0,0.0,1.0,1.0,0.0,2.312776020958096,1.0,1.3672703212177542,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0
1.0,5.0,-0.1403060435256457,1.0,0.0,1.0,0.0,1.0,-0.8418362611538742,1.0,0.2222921881032951,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,66.0,0.032470507686227834,0.0,0.0,0.0,1.0,0.0,2.175524014977265,1.0,1.5234792392333694,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0
1.0,32.0,0.009238981239629207,1.0,0.0,1.0,1.0,0.0,0.3048863809077638,1.0,0.9551446651765552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0
0.0,52.0,0.008846264388880665,0.0,1.0,1.0,1.0,0.0,0.4688520126106752,0.0,-0.0502425199239492,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0
